claim_id,step,event_id,task_id,group_kind,claim_group_id,agent_id,receiver,claim_type,subject,object,label,confidence,validation_passed,conflict,created_at
C_00750,750,M_00750,T_0075,risk,G_T_0075_risk_benign,A_WATCH_004,A_N_004,risk_judgment,10.225.25.25,benign_service,benign,0.726,1,1,2026-06-28T09:44:45+08:00
C_00751,751,M_00751,T_0076,risk,G_T_0076_risk_benign,A_N_025,A_N_010,risk_judgment,10.228.32.38,benign_service,benign,0.88,1,1,2026-06-28T09:44:45+08:00
C_00752,752,M_00752,T_0076,risk,G_T_0076_risk_benign,A_N_026,A_N_010,risk_judgment,10.228.32.38,benign_service,benign,0.864,1,1,2026-06-28T09:44:45+08:00
C_00753,753,M_00753,T_0076,risk,G_T_0076_risk_benign,A_N_010,A_N_009,verification,10.228.32.38,benign_service,benign,0.913,1,1,2026-06-28T09:44:45+08:00
C_00754,754,M_00754,T_0076,action,G_T_0076_action_benign,A_N_009,A_N_010,action_recommendation,10.228.32.38,do_not_block,benign,0.763,1,1,2026-06-28T09:44:46+08:00
C_00755,755,M_00755,T_0076,risk,G_T_0076_risk_malicious,A_POISON_002,A_N_010,risk_judgment,10.228.32.38,C2,malicious,0.93,1,1,2026-06-28T09:44:46+08:00
C_00756,756,M_00756,T_0076,risk,G_T_0076_risk_malicious,A_POISON_006,A_N_009,risk_judgment,10.228.32.38,C2,malicious,0.858,1,1,2026-06-28T09:44:46+08:00
C_00757,757,M_00757,T_0076,risk,G_T_0076_risk_malicious,A_BYZ_003,A_N_010,risk_judgment,10.228.32.38,C2,malicious,0.892,0,1,2026-06-28T09:44:46+08:00
C_00758,758,M_00758,T_0076,action,G_T_0076_action_malicious,A_BYZ_008,A_N_010,action_recommendation,10.228.32.38,block_ip,malicious,0.947,1,1,2026-06-28T09:44:46+08:00
C_00759,759,M_00759,T_0076,risk,G_T_0076_risk_malicious,A_COMM_001,A_N_010,risk_judgment,10.228.32.38,C2,malicious,0.817,0,1,2026-06-28T09:44:46+08:00
C_00760,760,M_00760,T_0076,risk,G_T_0076_risk_benign,A_WATCH_001,A_N_010,risk_judgment,10.228.32.38,benign_service,benign,0.745,1,1,2026-06-28T09:44:46+08:00
C_00761,761,M_00761,T_0077,risk,G_T_0077_risk_malicious,A_N_031,A_N_016,risk_judgment,10.231.39.51,C2,malicious,0.905,1,1,2026-06-28T09:44:46+08:00
C_00762,762,M_00762,T_0077,risk,G_T_0077_risk_malicious,A_N_032,A_N_016,risk_judgment,10.231.39.51,C2,malicious,0.828,1,1,2026-06-28T09:44:46+08:00
C_00763,763,M_00763,T_0077,risk,G_T_0077_risk_malicious,A_N_016,A_N_015,verification,10.231.39.51,C2,malicious,0.952,1,1,2026-06-28T09:44:47+08:00
C_00764,764,M_00764,T_0077,action,G_T_0077_action_malicious,A_N_015,A_N_016,action_recommendation,10.231.39.51,block_ip,malicious,0.857,1,1,2026-06-28T09:44:47+08:00
C_00765,765,M_00765,T_0077,risk,G_T_0077_risk_benign,A_POISON_004,A_N_016,risk_judgment,10.231.39.51,benign_service,benign,0.831,1,1,2026-06-28T09:44:47+08:00
C_00766,766,M_00766,T_0077,risk,G_T_0077_risk_benign,A_POISON_001,A_N_015,risk_judgment,10.231.39.51,benign_service,benign,0.882,1,1,2026-06-28T09:44:47+08:00
C_00767,767,M_00767,T_0077,risk,G_T_0077_risk_benign,A_BYZ_007,A_N_016,risk_judgment,10.231.39.51,benign_service,benign,0.899,1,1,2026-06-28T09:44:47+08:00
C_00768,768,M_00768,T_0077,action,G_T_0077_action_benign,A_BYZ_002,A_N_016,action_recommendation,10.231.39.51,do_not_block,benign,0.853,0,1,2026-06-28T09:44:47+08:00
C_00769,769,M_00769,T_0077,risk,G_T_0077_risk_benign,A_COMM_002,A_N_016,risk_judgment,10.231.39.51,benign_service,benign,0.78,1,1,2026-06-28T09:44:47+08:00
C_00770,770,M_00770,T_0077,risk,G_T_0077_risk_benign,A_WATCH_002,A_N_016,risk_judgment,10.231.39.51,benign_service,benign,0.736,1,1,2026-06-28T09:44:47+08:00
C_00771,771,M_00771,T_0078,risk,G_T_0078_risk_benign,A_N_001,A_N_022,risk_judgment,10.234.46.64,benign_service,benign,0.904,1,1,2026-06-28T09:44:47+08:00
C_00772,772,M_00772,T_0078,risk,G_T_0078_risk_benign,A_N_002,A_N_022,risk_judgment,10.234.46.64,benign_service,benign,0.815,1,1,2026-06-28T09:44:48+08:00
C_00773,773,M_00773,T_0078,risk,G_T_0078_risk_benign,A_N_022,A_N_021,verification,10.234.46.64,benign_service,benign,0.853,1,1,2026-06-28T09:44:48+08:00
C_00774,774,M_00774,T_0078,action,G_T_0078_action_benign,A_N_021,A_N_022,action_recommendation,10.234.46.64,do_not_block,benign,0.765,1,1,2026-06-28T09:44:48+08:00
C_00775,775,M_00775,T_0078,risk,G_T_0078_risk_malicious,A_POISON_001,A_N_022,risk_judgment,10.234.46.64,C2,malicious,0.828,1,1,2026-06-28T09:44:48+08:00
C_00776,776,M_00776,T_0078,risk,G_T_0078_risk_malicious,A_POISON_002,A_N_021,risk_judgment,10.234.46.64,C2,malicious,0.844,1,1,2026-06-28T09:44:48+08:00
C_00777,777,M_00777,T_0078,risk,G_T_0078_risk_malicious,A_BYZ_001,A_N_022,risk_judgment,10.234.46.64,C2,malicious,0.883,0,1,2026-06-28T09:44:48+08:00
C_00778,778,M_00778,T_0078,action,G_T_0078_action_malicious,A_BYZ_004,A_N_022,action_recommendation,10.234.46.64,block_ip,malicious,0.85,1,1,2026-06-28T09:44:49+08:00
C_00779,779,M_00779,T_0078,risk,G_T_0078_risk_malicious,A_COMM_003,A_N_022,risk_judgment,10.234.46.64,C2,malicious,0.838,0,1,2026-06-28T09:44:49+08:00
C_00780,780,M_00780,T_0078,risk,G_T_0078_risk_benign,A_WATCH_003,A_N_022,risk_judgment,10.234.46.64,benign_service,benign,0.733,1,1,2026-06-28T09:44:49+08:00
C_00781,781,M_00781,T_0079,risk,G_T_0079_risk_benign,A_N_007,A_N_028,risk_judgment,10.237.53.77,benign_service,benign,0.874,1,1,2026-06-28T09:44:49+08:00
C_00782,782,M_00782,T_0079,risk,G_T_0079_risk_benign,A_N_008,A_N_028,risk_judgment,10.237.53.77,benign_service,benign,0.855,1,1,2026-06-28T09:44:49+08:00
C_00783,783,M_00783,T_0079,risk,G_T_0079_risk_benign,A_N_028,A_N_027,verification,10.237.53.77,benign_service,benign,0.905,1,1,2026-06-28T09:44:49+08:00
C_00784,784,M_00784,T_0079,action,G_T_0079_action_benign,A_N_027,A_N_028,action_recommendation,10.237.53.77,do_not_block,benign,0.769,1,1,2026-06-28T09:44:49+08:00
C_00785,785,M_00785,T_0079,risk,G_T_0079_risk_malicious,A_POISON_002,A_N_028,risk_judgment,10.237.53.77,C2,malicious,0.864,1,1,2026-06-28T09:44:49+08:00
C_00786,786,M_00786,T_0079,risk,G_T_0079_risk_malicious,A_POISON_003,A_N_027,risk_judgment,10.237.53.77,C2,malicious,0.896,1,1,2026-06-28T09:44:49+08:00
C_00787,787,M_00787,T_0079,risk,G_T_0079_risk_malicious,A_BYZ_003,A_N_028,risk_judgment,10.237.53.77,C2,malicious,0.91,1,1,2026-06-28T09:44:50+08:00
C_00788,788,M_00788,T_0079,action,G_T_0079_action_malicious,A_BYZ_008,A_N_028,action_recommendation,10.237.53.77,block_ip,malicious,0.921,0,1,2026-06-28T09:44:50+08:00
C_00789,789,M_00789,T_0079,risk,G_T_0079_risk_malicious,A_COMM_004,A_N_028,risk_judgment,10.237.53.77,C2,malicious,0.868,1,1,2026-06-28T09:44:50+08:00
C_00790,790,M_00790,T_0079,risk,G_T_0079_risk_malicious,A_WATCH_004,A_N_028,risk_judgment,10.237.53.77,C2,malicious,0.624,1,1,2026-06-28T09:44:50+08:00
C_00791,791,M_00791,T_0080,risk,G_T_0080_risk_malicious,A_N_013,A_N_004,risk_judgment,10.240.60.90,C2,malicious,0.857,1,1,2026-06-28T09:44:50+08:00
C_00792,792,M_00792,T_0080,risk,G_T_0080_risk_malicious,A_N_014,A_N_004,risk_judgment,10.240.60.90,C2,malicious,0.867,1,1,2026-06-28T09:44:50+08:00
C_00793,793,M_00793,T_0080,risk,G_T_0080_risk_malicious,A_N_004,A_N_003,verification,10.240.60.90,C2,malicious,0.909,1,1,2026-06-28T09:44:50+08:00
C_00794,794,M_00794,T_0080,action,G_T_0080_action_malicious,A_N_003,A_N_004,action_recommendation,10.240.60.90,block_ip,malicious,0.841,1,1,2026-06-28T09:44:50+08:00
C_00795,795,M_00795,T_0080,risk,G_T_0080_risk_benign,A_POISON_004,A_N_004,risk_judgment,10.240.60.90,benign_service,benign,0.923,1,1,2026-06-28T09:44:50+08:00
C_00796,796,M_00796,T_0080,risk,G_T_0080_risk_benign,A_POISON_004,A_N_003,risk_judgment,10.240.60.90,benign_service,benign,0.799,1,1,2026-06-28T09:44:51+08:00
C_00797,797,M_00797,T_0080,risk,G_T_0080_risk_benign,A_BYZ_007,A_N_004,risk_judgment,10.240.60.90,benign_service,benign,0.888,0,1,2026-06-28T09:44:51+08:00
C_00798,798,M_00798,T_0080,action,G_T_0080_action_benign,A_BYZ_002,A_N_004,action_recommendation,10.240.60.90,do_not_block,benign,0.949,0,1,2026-06-28T09:44:51+08:00
C_00799,799,M_00799,T_0080,risk,G_T_0080_risk_benign,A_COMM_001,A_N_004,risk_judgment,10.240.60.90,benign_service,benign,0.88,0,1,2026-06-28T09:44:51+08:00
C_00800,800,M_00800,T_0080,risk,G_T_0080_risk_malicious,A_WATCH_001,A_N_004,risk_judgment,10.240.60.90,C2,malicious,0.743,1,1,2026-06-28T09:44:51+08:00
C_00801,801,M_00801,T_0081,risk,G_T_0081_risk_benign,A_N_019,A_N_010,risk_judgment,10.243.67.103,benign_service,benign,0.845,1,1,2026-06-28T09:44:51+08:00
C_00802,802,M_00802,T_0081,risk,G_T_0081_risk_benign,A_N_020,A_N_010,risk_judgment,10.243.67.103,benign_service,benign,0.888,1,1,2026-06-28T09:44:51+08:00
C_00803,803,M_00803,T_0081,risk,G_T_0081_risk_benign,A_N_010,A_N_009,verification,10.243.67.103,benign_service,benign,0.883,1,1,2026-06-28T09:44:51+08:00
C_00804,804,M_00804,T_0081,action,G_T_0081_action_benign,A_N_009,A_N_010,action_recommendation,10.243.67.103,do_not_block,benign,0.759,1,1,2026-06-28T09:44:51+08:00
C_00805,805,M_00805,T_0081,risk,G_T_0081_risk_malicious,A_POISON_001,A_N_010,risk_judgment,10.243.67.103,C2,malicious,0.909,1,1,2026-06-28T09:44:52+08:00
C_00806,806,M_00806,T_0081,risk,G_T_0081_risk_malicious,A_POISON_005,A_N_009,risk_judgment,10.243.67.103,C2,malicious,0.9,1,1,2026-06-28T09:44:52+08:00
C_00807,807,M_00807,T_0081,risk,G_T_0081_risk_malicious,A_BYZ_001,A_N_010,risk_judgment,10.243.67.103,C2,malicious,0.977,0,1,2026-06-28T09:44:52+08:00
C_00808,808,M_00808,T_0081,action,G_T_0081_action_malicious,A_BYZ_004,A_N_010,action_recommendation,10.243.67.103,block_ip,malicious,0.862,0,1,2026-06-28T09:44:52+08:00
C_00809,809,M_00809,T_0081,risk,G_T_0081_risk_malicious,A_COMM_002,A_N_010,risk_judgment,10.243.67.103,C2,malicious,0.86,1,1,2026-06-28T09:44:52+08:00
C_00810,810,M_00810,T_0081,risk,G_T_0081_risk_malicious,A_WATCH_002,A_N_010,risk_judgment,10.243.67.103,C2,malicious,0.722,1,1,2026-06-28T09:44:52+08:00
C_00811,811,M_00811,T_0082,risk,G_T_0082_risk_malicious,A_N_025,A_N_016,risk_judgment,10.246.74.116,C2,malicious,0.935,1,1,2026-06-28T09:44:52+08:00
C_00812,812,M_00812,T_0082,risk,G_T_0082_risk_malicious,A_N_026,A_N_016,risk_judgment,10.246.74.116,C2,malicious,0.815,1,1,2026-06-28T09:44:52+08:00
C_00813,813,M_00813,T_0082,risk,G_T_0082_risk_malicious,A_N_016,A_N_015,verification,10.246.74.116,C2,malicious,0.923,1,1,2026-06-28T09:44:52+08:00
C_00814,814,M_00814,T_0082,action,G_T_0082_action_malicious,A_N_015,A_N_016,action_recommendation,10.246.74.116,block_ip,malicious,0.759,1,1,2026-06-28T09:44:53+08:00
C_00815,815,M_00815,T_0082,risk,G_T_0082_risk_benign,A_POISON_002,A_N_016,risk_judgment,10.246.74.116,benign_service,benign,0.877,1,1,2026-06-28T09:44:53+08:00
C_00816,816,M_00816,T_0082,risk,G_T_0082_risk_benign,A_POISON_006,A_N_015,risk_judgment,10.246.74.116,benign_service,benign,0.794,1,1,2026-06-28T09:44:53+08:00
C_00817,817,M_00817,T_0082,risk,G_T_0082_risk_benign,A_BYZ_003,A_N_016,risk_judgment,10.246.74.116,benign_service,benign,0.897,0,1,2026-06-28T09:44:53+08:00
C_00818,818,M_00818,T_0082,action,G_T_0082_action_benign,A_BYZ_008,A_N_016,action_recommendation,10.246.74.116,do_not_block,benign,0.935,1,1,2026-06-28T09:44:53+08:00
C_00819,819,M_00819,T_0082,risk,G_T_0082_risk_benign,A_COMM_003,A_N_016,risk_judgment,10.246.74.116,benign_service,benign,0.889,0,1,2026-06-28T09:44:53+08:00
C_00820,820,M_00820,T_0082,risk,G_T_0082_risk_malicious,A_WATCH_003,A_N_016,risk_judgment,10.246.74.116,C2,malicious,0.713,1,1,2026-06-28T09:44:53+08:00
C_00821,821,M_00821,T_0083,risk,G_T_0083_risk_benign,A_N_031,A_N_022,risk_judgment,10.249.81.129,benign_service,benign,0.921,1,1,2026-06-28T09:44:53+08:00
C_00822,822,M_00822,T_0083,risk,G_T_0083_risk_benign,A_N_032,A_N_022,risk_judgment,10.249.81.129,benign_service,benign,0.861,1,1,2026-06-28T09:44:53+08:00
C_00823,823,M_00823,T_0083,risk,G_T_0083_risk_benign,A_N_022,A_N_021,verification,10.249.81.129,benign_service,benign,0.919,1,1,2026-06-28T09:44:54+08:00
C_00824,824,M_00824,T_0083,action,G_T_0083_action_benign,A_N_021,A_N_022,action_recommendation,10.249.81.129,do_not_block,benign,0.817,1,1,2026-06-28T09:44:54+08:00
C_00825,825,M_00825,T_0083,risk,G_T_0083_risk_malicious,A_POISON_004,A_N_022,risk_judgment,10.249.81.129,C2,malicious,0.905,1,1,2026-06-28T09:44:54+08:00
C_00826,826,M_00826,T_0083,risk,G_T_0083_risk_malicious,A_POISON_001,A_N_021,risk_judgment,10.249.81.129,C2,malicious,0.872,1,1,2026-06-28T09:44:54+08:00
C_00827,827,M_00827,T_0083,risk,G_T_0083_risk_malicious,A_BYZ_007,A_N_022,risk_judgment,10.249.81.129,C2,malicious,0.904,1,1,2026-06-28T09:44:54+08:00
C_00828,828,M_00828,T_0083,action,G_T_0083_action_malicious,A_BYZ_002,A_N_022,action_recommendation,10.249.81.129,block_ip,malicious,0.956,0,1,2026-06-28T09:44:54+08:00
C_00829,829,M_00829,T_0083,risk,G_T_0083_risk_malicious,A_COMM_004,A_N_022,risk_judgment,10.249.81.129,C2,malicious,0.811,1,1,2026-06-28T09:44:54+08:00
C_00830,830,M_00830,T_0083,risk,G_T_0083_risk_malicious,A_WATCH_004,A_N_022,risk_judgment,10.249.81.129,C2,malicious,0.722,1,1,2026-06-28T09:44:54+08:00
C_00831,831,M_00831,T_0084,risk,G_T_0084_risk_benign,A_N_001,A_N_028,risk_judgment,10.2.88.142,benign_service,benign,0.896,1,1,2026-06-28T09:44:54+08:00
C_00832,832,M_00832,T_0084,risk,G_T_0084_risk_benign,A_N_002,A_N_028,risk_judgment,10.2.88.142,benign_service,benign,0.887,1,1,2026-06-28T09:44:55+08:00
C_00833,833,M_00833,T_0084,risk,G_T_0084_risk_benign,A_N_028,A_N_027,verification,10.2.88.142,benign_service,benign,0.844,1,1,2026-06-28T09:44:55+08:00
C_00834,834,M_00834,T_0084,action,G_T_0084_action_benign,A_N_027,A_N_028,action_recommendation,10.2.88.142,do_not_block,benign,0.84,1,1,2026-06-28T09:44:55+08:00
C_00835,835,M_00835,T_0084,risk,G_T_0084_risk_malicious,A_POISON_001,A_N_028,risk_judgment,10.2.88.142,C2,malicious,0.859,1,1,2026-06-28T09:44:55+08:00
C_00836,836,M_00836,T_0084,risk,G_T_0084_risk_malicious,A_POISON_002,A_N_027,risk_judgment,10.2.88.142,C2,malicious,0.892,1,1,2026-06-28T09:44:55+08:00
C_00837,837,M_00837,T_0084,risk,G_T_0084_risk_malicious,A_BYZ_001,A_N_028,risk_judgment,10.2.88.142,C2,malicious,0.964,0,1,2026-06-28T09:44:55+08:00
C_00838,838,M_00838,T_0084,action,G_T_0084_action_malicious,A_BYZ_004,A_N_028,action_recommendation,10.2.88.142,block_ip,malicious,0.847,0,1,2026-06-28T09:44:56+08:00
C_00839,839,M_00839,T_0084,risk,G_T_0084_risk_malicious,A_COMM_001,A_N_028,risk_judgment,10.2.88.142,C2,malicious,0.865,0,1,2026-06-28T09:44:56+08:00
C_00840,840,M_00840,T_0084,risk,G_T_0084_risk_benign,A_WATCH_001,A_N_028,risk_judgment,10.2.88.142,benign_service,benign,0.749,1,1,2026-06-28T09:44:56+08:00
C_00841,841,M_00841,T_0085,risk,G_T_0085_risk_malicious,A_N_007,A_N_004,risk_judgment,10.5.95.155,C2,malicious,0.921,1,1,2026-06-28T09:44:56+08:00
C_00842,842,M_00842,T_0085,risk,G_T_0085_risk_malicious,A_N_008,A_N_004,risk_judgment,10.5.95.155,C2,malicious,0.923,1,1,2026-06-28T09:44:56+08:00
C_00843,843,M_00843,T_0085,risk,G_T_0085_risk_malicious,A_N_004,A_N_003,verification,10.5.95.155,C2,malicious,0.943,1,1,2026-06-28T09:44:56+08:00
C_00844,844,M_00844,T_0085,action,G_T_0085_action_malicious,A_N_003,A_N_004,action_recommendation,10.5.95.155,block_ip,malicious,0.875,1,1,2026-06-28T09:44:56+08:00
C_00845,845,M_00845,T_0085,risk,G_T_0085_risk_benign,A_POISON_002,A_N_004,risk_judgment,10.5.95.155,benign_service,benign,0.933,1,1,2026-06-28T09:44:56+08:00
C_00846,846,M_00846,T_0085,risk,G_T_0085_risk_benign,A_POISON_003,A_N_003,risk_judgment,10.5.95.155,benign_service,benign,0.849,1,1,2026-06-28T09:44:56+08:00
C_00847,847,M_00847,T_0085,risk,G_T_0085_risk_benign,A_BYZ_003,A_N_004,risk_judgment,,benign_service,benign,0.928,0,1,2026-06-28T09:44:57+08:00
C_00848,848,M_00848,T_0085,action,G_T_0085_action_benign,A_BYZ_008,A_N_004,action_recommendation,10.5.95.155,do_not_block,benign,0.928,0,1,2026-06-28T09:44:57+08:00
C_00849,849,M_00849,T_0085,risk,G_T_0085_risk_benign,A_COMM_002,A_N_004,risk_judgment,10.5.95.155,benign_service,benign,0.742,1,1,2026-06-28T09:44:57+08:00
C_00850,850,M_00850,T_0085,risk,G_T_0085_risk_benign,A_WATCH_002,A_N_004,risk_judgment,10.5.95.155,benign_service,benign,0.645,1,1,2026-06-28T09:44:57+08:00
C_00851,851,M_00851,T_0086,risk,G_T_0086_risk_benign,A_N_013,A_N_010,risk_judgment,10.8.102.168,benign_service,benign,0.882,1,1,2026-06-28T09:44:57+08:00
C_00852,852,M_00852,T_0086,risk,G_T_0086_risk_benign,A_N_014,A_N_010,risk_judgment,10.8.102.168,benign_service,benign,0.853,1,1,2026-06-28T09:44:57+08:00
C_00853,853,M_00853,T_0086,risk,G_T_0086_risk_benign,A_N_010,A_N_009,verification,10.8.102.168,benign_service,benign,0.916,1,1,2026-06-28T09:44:57+08:00
C_00854,854,M_00854,T_0086,action,G_T_0086_action_benign,A_N_009,A_N_010,action_recommendation,10.8.102.168,do_not_block,benign,0.768,1,1,2026-06-28T09:44:57+08:00
C_00855,855,M_00855,T_0086,risk,G_T_0086_risk_malicious,A_POISON_004,A_N_010,risk_judgment,10.8.102.168,C2,malicious,0.884,1,1,2026-06-28T09:44:57+08:00
C_00856,856,M_00856,T_0086,risk,G_T_0086_risk_malicious,A_POISON_004,A_N_009,risk_judgment,10.8.102.168,C2,malicious,0.84,1,1,2026-06-28T09:44:58+08:00
C_00857,857,M_00857,T_0086,risk,G_T_0086_risk_malicious,A_BYZ_007,A_N_010,risk_judgment,10.8.102.168,C2,malicious,0.944,0,1,2026-06-28T09:44:58+08:00
C_00858,858,M_00858,T_0086,action,G_T_0086_action_malicious,A_BYZ_002,A_N_010,action_recommendation,10.8.102.168,block_ip,malicious,0.921,1,1,2026-06-28T09:44:58+08:00
C_00859,859,M_00859,T_0086,risk,G_T_0086_risk_malicious,A_COMM_003,A_N_010,risk_judgment,10.8.102.168,C2,malicious,0.859,0,1,2026-06-28T09:44:58+08:00
C_00860,860,M_00860,T_0086,risk,G_T_0086_risk_benign,A_WATCH_003,A_N_010,risk_judgment,10.8.102.168,benign_service,benign,0.73,1,1,2026-06-28T09:44:58+08:00
C_00861,861,M_00861,T_0087,risk,G_T_0087_risk_malicious,A_N_019,A_N_016,risk_judgment,10.11.109.181,C2,malicious,0.835,1,1,2026-06-28T09:44:58+08:00
C_00862,862,M_00862,T_0087,risk,G_T_0087_risk_malicious,A_N_020,A_N_016,risk_judgment,10.11.109.181,C2,malicious,0.813,1,1,2026-06-28T09:44:58+08:00
C_00863,863,M_00863,T_0087,risk,G_T_0087_risk_malicious,A_N_016,A_N_015,verification,10.11.109.181,C2,malicious,0.877,1,1,2026-06-28T09:44:58+08:00
C_00864,864,M_00864,T_0087,action,G_T_0087_action_malicious,A_N_015,A_N_016,action_recommendation,10.11.109.181,block_ip,malicious,0.873,1,1,2026-06-28T09:44:58+08:00
C_00865,865,M_00865,T_0087,risk,G_T_0087_risk_benign,A_POISON_001,A_N_016,risk_judgment,10.11.109.181,benign_service,benign,0.836,1,1,2026-06-28T09:44:59+08:00
C_00866,866,M_00866,T_0087,risk,G_T_0087_risk_benign,A_POISON_005,A_N_015,risk_judgment,10.11.109.181,benign_service,benign,0.812,1,1,2026-06-28T09:44:59+08:00
C_00867,867,M_00867,T_0087,risk,G_T_0087_risk_benign,A_BYZ_001,A_N_016,risk_judgment,10.11.109.181,benign_service,benign,0.885,0,1,2026-06-28T09:44:59+08:00
C_00868,868,M_00868,T_0087,action,G_T_0087_action_benign,A_BYZ_004,A_N_016,action_recommendation,10.11.109.181,do_not_block,benign,0.905,0,1,2026-06-28T09:44:59+08:00
C_00869,869,M_00869,T_0087,risk,G_T_0087_risk_benign,A_COMM_004,A_N_016,risk_judgment,10.11.109.181,benign_service,benign,0.822,1,1,2026-06-28T09:44:59+08:00
C_00870,870,M_00870,T_0087,risk,G_T_0087_risk_benign,A_WATCH_004,A_N_016,risk_judgment,10.11.109.181,benign_service,benign,0.674,0,1,2026-06-28T09:44:59+08:00
C_00871,871,M_00871,T_0088,risk,G_T_0088_risk_benign,A_N_025,A_N_022,risk_judgment,10.14.116.194,benign_service,benign,0.844,1,1,2026-06-28T09:44:59+08:00
C_00872,872,M_00872,T_0088,risk,G_T_0088_risk_benign,A_N_026,A_N_022,risk_judgment,10.14.116.194,benign_service,benign,0.856,1,1,2026-06-28T09:44:59+08:00
C_00873,873,M_00873,T_0088,risk,G_T_0088_risk_benign,A_N_022,A_N_021,verification,10.14.116.194,benign_service,benign,0.918,1,1,2026-06-28T09:44:59+08:00
C_00874,874,M_00874,T_0088,action,G_T_0088_action_benign,A_N_021,A_N_022,action_recommendation,10.14.116.194,do_not_block,benign,0.771,1,1,2026-06-28T09:45:00+08:00
C_00875,875,M_00875,T_0088,risk,G_T_0088_risk_malicious,A_POISON_002,A_N_022,risk_judgment,10.14.116.194,C2,malicious,0.88,1,1,2026-06-28T09:45:00+08:00
C_00876,876,M_00876,T_0088,risk,G_T_0088_risk_malicious,A_POISON_006,A_N_021,risk_judgment,10.14.116.194,C2,malicious,0.868,1,1,2026-06-28T09:45:00+08:00
C_00877,877,M_00877,T_0088,risk,G_T_0088_risk_malicious,A_BYZ_003,A_N_022,risk_judgment,10.14.116.194,C2,malicious,0.977,0,1,2026-06-28T09:45:00+08:00
C_00878,878,M_00878,T_0088,action,G_T_0088_action_malicious,A_BYZ_008,A_N_022,action_recommendation,10.14.116.194,block_ip,malicious,0.932,1,1,2026-06-28T09:45:00+08:00
C_00879,879,M_00879,T_0088,risk,G_T_0088_risk_malicious,A_COMM_001,A_N_022,risk_judgment,10.14.116.194,C2,malicious,0.9,0,1,2026-06-28T09:45:00+08:00
C_00880,880,M_00880,T_0088,risk,G_T_0088_risk_benign,A_WATCH_001,A_N_022,risk_judgment,10.14.116.194,benign_service,benign,0.678,1,1,2026-06-28T09:45:00+08:00
C_00881,881,M_00881,T_0089,risk,G_T_0089_risk_benign,A_N_031,A_N_028,risk_judgment,10.17.123.207,benign_service,benign,0.833,1,1,2026-06-28T09:45:00+08:00
C_00882,882,M_00882,T_0089,risk,G_T_0089_risk_benign,A_N_032,A_N_028,risk_judgment,10.17.123.207,benign_service,benign,0.845,1,1,2026-06-28T09:45:00+08:00
C_00883,883,M_00883,T_0089,risk,G_T_0089_risk_benign,A_N_028,A_N_027,verification,10.17.123.207,benign_service,benign,0.942,1,1,2026-06-28T09:45:01+08:00
C_00884,884,M_00884,T_0089,action,G_T_0089_action_benign,A_N_027,A_N_028,action_recommendation,10.17.123.207,do_not_block,benign,0.874,1,1,2026-06-28T09:45:01+08:00
C_00885,885,M_00885,T_0089,risk,G_T_0089_risk_malicious,A_POISON_004,A_N_028,risk_judgment,10.17.123.207,C2,malicious,0.882,1,1,2026-06-28T09:45:01+08:00
C_00886,886,M_00886,T_0089,risk,G_T_0089_risk_malicious,A_POISON_001,A_N_027,risk_judgment,10.17.123.207,C2,malicious,0.86,1,1,2026-06-28T09:45:01+08:00
C_00887,887,M_00887,T_0089,risk,G_T_0089_risk_malicious,A_BYZ_007,A_N_028,risk_judgment,10.17.123.207,C2,malicious,0.958,1,1,2026-06-28T09:45:01+08:00
C_00888,888,M_00888,T_0089,action,G_T_0089_action_malicious,A_BYZ_002,A_N_028,action_recommendation,10.17.123.207,block_ip,malicious,0.878,0,1,2026-06-28T09:45:01+08:00
C_00889,889,M_00889,T_0089,risk,G_T_0089_risk_malicious,A_COMM_002,A_N_028,risk_judgment,10.17.123.207,C2,malicious,0.9,1,1,2026-06-28T09:45:01+08:00
